age_in_days,asset.host_name,asset.id,asset.ipv4_addresses,asset.name,asset.operating_systems,definition.cve,definition.description,definition.family,definition.id,definition.name,definition.solution,definition.vpr.score,definition.vulnerability_published,definition.workaround,definition.workaround_published,definition.workaround_type,first_observed,id,last_seen,port,protocol,resurfaced_date,severity,state,vuln_age,vuln_sla_date
222,mainswan03.example.net,asset-80836,10.54.157.130,MAINSWAN03,Cisco IOS OS,CVE-2020-3452,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-6215,Cisco ASA and FTD Software Path Traversal,Upgrade to the latest firmware version.,7.883931612090029,2025-07-16,Disable affected service if not required.,2025-08-27,Mitigation,2025-09-14,vuln-386275,2026-02-04,0,UDP,,High,ACTIVE,88,2026-04-24
307,mainswan03.example.net,asset-80836,10.85.5.234,MAINSWAN03,Cisco IOS OS,CVE-2021-1497,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-3190,Cisco HyperFlex HX Command Injection,Upgrade to the latest firmware version.,9.946443291919365,2026-01-06,Disable affected service if not required.,2025-05-09,Mitigation,2026-01-06,vuln-110043,2026-01-31,23,UDP,,Critical,ACTIVE,143,2026-03-11
202,mainswan03.example.net,asset-80836,10.138.21.202,MAINSWAN03,Cisco IOS OS,CVE-2020-3566,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-2270,Cisco IOS XR Software DVMRP Memory Exhaustion,Upgrade to the latest firmware version.,6.838649328283575,2025-05-25,Disable affected service if not required.,2025-11-05,Mitigation,2025-10-09,vuln-952262,2026-02-02,8443,UDP,,Medium,ACTIVE,100,2026-04-26
114,westswan01.example.net,asset-11105,10.191.6.195,WESTSWAN01,Cisco IOS OS,CVE-2021-34527,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-5606,Cisco IOS XE Software Buffer Overflow,Upgrade to the latest firmware version.,7.980554352115084,2025-07-08,Disable affected service if not required.,2025-10-01,Mitigation,2025-12-15,vuln-955932,2026-02-01,0,UDP,,High,ACTIVE,57,2026-04-23
186,westswan01.example.net,asset-11105,10.10.72.127,WESTSWAN01,Cisco IOS OS,CVE-2022-20699,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-4425,Cisco Small Business Routers RCE,Upgrade to the latest firmware version.,9.307135400146894,2025-02-15,Disable affected service if not required.,2025-06-19,Mitigation,2025-12-10,vuln-390819,2026-02-01,8443,UDP,,Critical,ACTIVE,44,2026-04-02
338,westswan01.example.net,asset-11105,10.190.145.173,WESTSWAN01,Cisco IOS OS,CVE-2024-20359,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-3875,Cisco ASA and FTD Software Arbitrary File Read,Upgrade to the latest firmware version.,5.565360625000034,2025-11-03,Disable affected service if not required.,2025-12-05,Mitigation,2025-12-06,vuln-372235,2026-02-01,23,ICMP,,Medium,ACTIVE,71,2026-04-25
355,westswan01.example.net,asset-11105,10.174.137.158,WESTSWAN01,Cisco IOS OS,CVE-2020-3566,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-5143,Cisco IOS XR Software DVMRP Memory Exhaustion,Upgrade to the latest firmware version.,6.980680353642374,2025-05-20,Disable affected service if not required.,2026-01-06,Mitigation,2025-09-20,vuln-772101,2026-01-31,0,TCP,,Medium,ACTIVE,83,2026-04-10
115,westswan02.example.net,asset-63330,10.13.72.236,WESTSWAN02,Cisco IOS OS,CVE-2023-20273,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7882,Cisco IOS XE Software Web UI Command Injection,Upgrade to the latest firmware version.,7.232410282260638,2025-07-30,Disable affected service if not required.,2026-01-05,Mitigation,2025-09-29,vuln-304061,2026-02-03,22,ICMP,,High,ACTIVE,7,2026-03-21
354,westswan02.example.net,asset-63330,10.109.246.20,WESTSWAN02,Cisco IOS OS,CVE-2018-0171,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-5095,Cisco IOS and IOS XE Software Smart Install,Upgrade to the latest firmware version.,9.496876817677034,2025-07-23,Disable affected service if not required.,2025-08-01,Mitigation,2025-12-22,vuln-756403,2026-01-31,22,TCP,,Critical,ACTIVE,123,2026-04-10
304,westswan02.example.net,asset-63330,10.205.161.240,WESTSWAN02,Cisco IOS OS,CVE-2020-3452,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-6477,Cisco ASA and FTD Software Path Traversal,Upgrade to the latest firmware version.,7.840507583695721,2025-09-03,Disable affected service if not required.,2025-11-13,Mitigation,2025-09-08,vuln-349937,2026-02-03,22,UDP,,High,ACTIVE,134,2026-03-18
38,westswan02.example.net,asset-63330,10.199.154.159,WESTSWAN02,Cisco IOS OS,CVE-2021-34527,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-8184,Cisco IOS XE Software Buffer Overflow,Upgrade to the latest firmware version.,8.064098570463589,2025-02-21,Disable affected service if not required.,2025-05-24,Mitigation,2025-08-12,vuln-230889,2026-02-05,22,TCP,,High,ACTIVE,97,2026-04-17
66,westswan02.example.net,asset-63330,10.16.236.206,WESTSWAN02,Cisco IOS OS,CVE-2023-20032,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-8240,Cisco IOS XE Software SNMP Denial of Service,Upgrade to the latest firmware version.,7.254788830142253,2025-03-01,Disable affected service if not required.,2025-05-31,Mitigation,2025-12-22,vuln-206773,2026-01-31,22,ICMP,,High,ACTIVE,14,2026-04-19
206,westswan02.example.net,asset-63330,10.25.159.193,WESTSWAN02,Cisco IOS OS,CVE-2022-20699,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7735,Cisco Small Business Routers RCE,Upgrade to the latest firmware version.,9.533111984018854,2025-03-07,Disable affected service if not required.,2026-01-02,Mitigation,2025-09-13,vuln-502569,2026-02-02,443,ICMP,,Critical,ACTIVE,159,2026-05-01
334,westswan02.example.net,asset-63330,10.241.173.201,WESTSWAN02,Cisco IOS OS,CVE-2022-20968,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-1425,Cisco IP Phone Buffer Overflow,Upgrade to the latest firmware version.,5.454076763370729,2025-07-23,Disable affected service if not required.,2025-10-01,Mitigation,2025-12-11,vuln-207677,2026-02-05,8443,ICMP,,Medium,ACTIVE,18,2026-03-31
66,eastswan01.example.net,asset-35377,10.80.150.112,EASTSWAN01,Cisco IOS OS,CVE-2024-20353,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-9407,Cisco ASA and FTD Software Web Services DoS,Upgrade to the latest firmware version.,9.059741351393647,2025-07-08,Disable affected service if not required.,2025-08-01,Mitigation,2025-08-11,vuln-667430,2026-01-30,23,TCP,,High,ACTIVE,121,2026-04-18
150,eastswan01.example.net,asset-35377,10.95.249.3,EASTSWAN01,Cisco IOS OS,CVE-2018-0171,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-9481,Cisco IOS and IOS XE Software Smart Install,Upgrade to the latest firmware version.,9.886439912450886,2025-10-25,Disable affected service if not required.,2025-12-09,Mitigation,2025-11-08,vuln-631741,2026-01-30,8443,TCP,,Critical,ACTIVE,109,2026-04-15
103,eastswan01.example.net,asset-35377,10.164.233.52,EASTSWAN01,Cisco IOS OS,CVE-2020-3452,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-2120,Cisco ASA and FTD Software Path Traversal,Upgrade to the latest firmware version.,7.341551923672524,2025-05-09,Disable affected service if not required.,2025-05-13,Mitigation,2025-10-15,vuln-993395,2026-02-01,8443,UDP,,High,ACTIVE,158,2026-04-18
169,eastswan01.example.net,asset-35377,10.42.27.117,EASTSWAN01,Cisco IOS OS,CVE-2023-20269,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-1691,Cisco ASA and FTD Software Remote Access VPN,Upgrade to the latest firmware version.,7.495930673326596,2026-01-06,Disable affected service if not required.,2025-09-15,Mitigation,2025-11-10,vuln-589199,2026-02-01,23,TCP,,High,ACTIVE,124,2026-03-21
193,eastswan01.example.net,asset-35377,10.53.103.48,EASTSWAN01,Cisco IOS OS,CVE-2022-20699,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-1110,Cisco Small Business Routers RCE,Upgrade to the latest firmware version.,9.662817145957739,2025-12-01,Disable affected service if not required.,2025-07-08,Mitigation,2025-12-31,vuln-681636,2026-02-05,23,UDP,,Critical,ACTIVE,113,2026-04-25
23,eastswan01.example.net,asset-35377,10.250.8.51,EASTSWAN01,Cisco IOS OS,CVE-2021-1497,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-4241,Cisco HyperFlex HX Command Injection,Upgrade to the latest firmware version.,9.58410088400652,2025-09-17,Disable affected service if not required.,2025-08-26,Mitigation,2025-11-24,vuln-456324,2026-01-30,8443,TCP,,Critical,ACTIVE,46,2026-04-25
91,eastswan01.example.net,asset-35377,10.216.68.234,EASTSWAN01,Cisco IOS OS,CVE-2021-34527,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-2657,Cisco IOS XE Software Buffer Overflow,Upgrade to the latest firmware version.,7.3209937604624455,2025-10-29,Disable affected service if not required.,2025-06-27,Mitigation,2025-12-10,vuln-454820,2026-02-04,80,UDP,,High,ACTIVE,62,2026-04-14
339,eastswan01.example.net,asset-35377,10.44.241.135,EASTSWAN01,Cisco IOS OS,CVE-2022-20968,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-8106,Cisco IP Phone Buffer Overflow,Upgrade to the latest firmware version.,5.878387836448417,2025-12-05,Disable affected service if not required.,2025-11-08,Mitigation,2025-12-02,vuln-237148,2026-01-30,23,TCP,,Medium,ACTIVE,137,2026-04-13
163,eastswan01.example.net,asset-35377,10.154.110.251,EASTSWAN01,Cisco IOS OS,CVE-2023-20273,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-5006,Cisco IOS XE Software Web UI Command Injection,Upgrade to the latest firmware version.,7.621013594017887,2025-02-26,Disable affected service if not required.,2025-10-03,Mitigation,2025-08-23,vuln-408472,2026-01-30,23,UDP,,High,ACTIVE,64,2026-05-04
65,eastswan01.example.net,asset-35377,10.218.131.248,EASTSWAN01,Cisco IOS OS,CVE-2019-1653,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-9011,Cisco Small Business Routers Information Disclosure,Upgrade to the latest firmware version.,7.209237573499221,2025-11-27,Disable affected service if not required.,2025-05-12,Mitigation,2025-12-22,vuln-275566,2026-02-01,443,ICMP,,High,ACTIVE,131,2026-04-14
266,eastswan01.example.net,asset-35377,10.119.46.83,EASTSWAN01,Cisco IOS OS,CVE-2021-1473,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7125,Cisco Small Business Router Management Interface,Upgrade to the latest firmware version.,4.325475671101433,2025-05-05,Disable affected service if not required.,2025-04-29,Mitigation,2025-09-08,vuln-381370,2026-02-01,443,ICMP,,Low,ACTIVE,150,2026-03-27
107,eastswan01.example.net,asset-35377,10.57.230.52,EASTSWAN01,Cisco IOS OS,CVE-2023-20198,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-8406,Cisco IOS XE Software Web UI Privilege Escalation,Upgrade to the latest firmware version.,10.363168263691549,2025-06-19,Disable affected service if not required.,2025-09-18,Mitigation,2025-10-21,vuln-545668,2026-02-02,8443,TCP,,Critical,ACTIVE,96,2026-04-21
266,eastswan02.example.net,asset-82161,10.91.59.150,EASTSWAN02,Cisco IOS OS,CVE-2024-20353,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-1674,Cisco ASA and FTD Software Web Services DoS,Upgrade to the latest firmware version.,8.565253111066387,2025-02-23,Disable affected service if not required.,2025-07-19,Mitigation,2025-09-20,vuln-573066,2026-02-02,443,UDP,,High,ACTIVE,95,2026-03-17
163,eastswan02.example.net,asset-82161,10.70.98.7,EASTSWAN02,Cisco IOS OS,CVE-2022-20968,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-3942,Cisco IP Phone Buffer Overflow,Upgrade to the latest firmware version.,5.441688494636047,2025-08-25,Disable affected service if not required.,2025-11-30,Mitigation,2025-10-08,vuln-186422,2026-02-03,8443,ICMP,,Medium,ACTIVE,140,2026-03-27
142,eastswan02.example.net,asset-82161,10.238.59.26,EASTSWAN02,Cisco IOS OS,CVE-2023-20273,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-2942,Cisco IOS XE Software Web UI Command Injection,Upgrade to the latest firmware version.,6.77134867727933,2025-12-19,Disable affected service if not required.,2025-09-27,Mitigation,2025-10-14,vuln-306198,2026-01-31,80,UDP,,High,ACTIVE,78,2026-03-21
98,eastswan02.example.net,asset-82161,10.181.155.36,EASTSWAN02,Cisco IOS OS,CVE-2023-20269,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-9898,Cisco ASA and FTD Software Remote Access VPN,Upgrade to the latest firmware version.,7.912382530131455,2026-01-03,Disable affected service if not required.,2025-08-07,Mitigation,2025-10-27,vuln-962253,2026-02-03,443,UDP,,High,ACTIVE,149,2026-03-20
204,northswan01.example.net,asset-95892,10.59.59.186,NORTHSWAN01,Cisco IOS OS,CVE-2021-34527,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-4438,Cisco IOS XE Software Buffer Overflow,Upgrade to the latest firmware version.,7.774438251806223,2025-04-18,Disable affected service if not required.,2025-05-13,Mitigation,2025-09-11,vuln-457207,2026-01-30,22,UDP,,High,ACTIVE,49,2026-04-10
108,northswan01.example.net,asset-95892,10.113.116.219,NORTHSWAN01,Cisco IOS OS,CVE-2018-0171,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-1493,Cisco IOS and IOS XE Software Smart Install,Upgrade to the latest firmware version.,9.674700167320298,2025-03-18,Disable affected service if not required.,2025-11-03,Mitigation,2025-10-21,vuln-873644,2026-02-05,443,ICMP,,Critical,ACTIVE,91,2026-04-16
215,northswan01.example.net,asset-95892,10.109.176.193,NORTHSWAN01,Cisco IOS OS,CVE-2020-3452,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7608,Cisco ASA and FTD Software Path Traversal,Upgrade to the latest firmware version.,7.762841580649043,2025-04-07,Disable affected service if not required.,2025-08-07,Mitigation,2025-10-16,vuln-715467,2026-02-05,8443,TCP,,High,ACTIVE,36,2026-04-28
244,southswan01.example.net,asset-53286,10.28.85.146,SOUTHSWAN01,Cisco IOS OS,CVE-2018-0171,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-8397,Cisco IOS and IOS XE Software Smart Install,Upgrade to the latest firmware version.,9.939003305843054,2025-08-05,Disable affected service if not required.,2025-11-21,Mitigation,2025-11-25,vuln-209380,2026-01-31,8443,TCP,,Critical,ACTIVE,9,2026-03-16
14,southswan01.example.net,asset-53286,10.48.51.18,SOUTHSWAN01,Cisco IOS OS,CVE-2022-20968,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7322,Cisco IP Phone Buffer Overflow,Upgrade to the latest firmware version.,5.283817620619329,2025-09-10,Disable affected service if not required.,2025-08-11,Mitigation,2025-08-26,vuln-173378,2026-02-02,22,UDP,,Medium,ACTIVE,133,2026-05-07
168,southswan01.example.net,asset-53286,10.221.233.106,SOUTHSWAN01,Cisco IOS OS,CVE-2019-1653,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7407,Cisco Small Business Routers Information Disclosure,Upgrade to the latest firmware version.,7.157035455030167,2025-11-12,Disable affected service if not required.,2025-11-02,Mitigation,2025-08-23,vuln-538738,2026-02-02,0,TCP,,High,ACTIVE,100,2026-03-11
67,southswan01.example.net,asset-53286,10.223.53.80,SOUTHSWAN01,Cisco IOS OS,CVE-2021-1473,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-8081,Cisco Small Business Router Management Interface,Upgrade to the latest firmware version.,4.617896103185949,2025-05-09,Disable affected service if not required.,2025-10-18,Mitigation,2025-08-13,vuln-425387,2026-02-01,23,ICMP,,Low,ACTIVE,176,2026-04-08
104,southswan01.example.net,asset-53286,10.2.254.37,SOUTHSWAN01,Cisco IOS OS,CVE-2023-20032,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-8302,Cisco IOS XE Software SNMP Denial of Service,Upgrade to the latest firmware version.,7.263970042948295,2025-06-17,Disable affected service if not required.,2025-09-03,Mitigation,2025-08-26,vuln-444867,2026-02-01,443,UDP,,High,ACTIVE,119,2026-04-01
47,southswan01.example.net,asset-53286,10.74.166.226,SOUTHSWAN01,Cisco IOS OS,CVE-2021-1497,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-8476,Cisco HyperFlex HX Command Injection,Upgrade to the latest firmware version.,9.646781840177749,2025-08-08,Disable affected service if not required.,2025-06-21,Mitigation,2025-11-24,vuln-535214,2026-02-04,23,ICMP,,Critical,ACTIVE,111,2026-04-08
338,southswan01.example.net,asset-53286,10.47.179.146,SOUTHSWAN01,Cisco IOS OS,CVE-2020-3566,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-2565,Cisco IOS XR Software DVMRP Memory Exhaustion,Upgrade to the latest firmware version.,6.6935513175922985,2025-12-16,Disable affected service if not required.,2025-09-07,Mitigation,2025-11-28,vuln-387075,2026-01-31,8443,UDP,,Medium,ACTIVE,171,2026-03-10
358,southswan01.example.net,asset-53286,10.186.185.231,SOUTHSWAN01,Cisco IOS OS,CVE-2024-20359,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-4559,Cisco ASA and FTD Software Arbitrary File Read,Upgrade to the latest firmware version.,6.408736471038219,2025-06-11,Disable affected service if not required.,2025-11-06,Mitigation,2025-10-05,vuln-180251,2026-01-30,22,ICMP,,Medium,ACTIVE,84,2026-04-11
85,southswan01.example.net,asset-53286,10.65.54.130,SOUTHSWAN01,Cisco IOS OS,CVE-2021-34527,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-1731,Cisco IOS XE Software Buffer Overflow,Upgrade to the latest firmware version.,7.7621674867474875,2025-12-01,Disable affected service if not required.,2025-05-16,Mitigation,2025-10-02,vuln-460351,2026-01-31,443,TCP,,High,ACTIVE,102,2026-05-05
129,southswan01.example.net,asset-53286,10.30.182.235,SOUTHSWAN01,Cisco IOS OS,CVE-2023-20198,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-3236,Cisco IOS XE Software Web UI Privilege Escalation,Upgrade to the latest firmware version.,9.82711036257666,2025-05-15,Disable affected service if not required.,2025-05-04,Mitigation,2025-09-11,vuln-171551,2026-02-05,8443,ICMP,,Critical,ACTIVE,63,2026-03-23
72,southswan01.example.net,asset-53286,10.121.211.72,SOUTHSWAN01,Cisco IOS OS,CVE-2023-20269,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-3643,Cisco ASA and FTD Software Remote Access VPN,Upgrade to the latest firmware version.,7.170589095640897,2025-12-29,Disable affected service if not required.,2025-11-17,Mitigation,2025-11-23,vuln-408433,2026-02-05,8443,ICMP,,High,ACTIVE,101,2026-04-27
344,southswan01.example.net,asset-53286,10.196.3.174,SOUTHSWAN01,Cisco IOS OS,CVE-2020-3452,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-5476,Cisco ASA and FTD Software Path Traversal,Upgrade to the latest firmware version.,7.153496477310791,2025-07-08,Disable affected service if not required.,2025-10-08,Mitigation,2025-11-13,vuln-849115,2026-02-05,0,ICMP,,High,ACTIVE,56,2026-04-09
104,lobrtr01.example.net,asset-16259,10.238.64.96,LOBRTR01,Cisco IOS OS,CVE-2022-20968,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-4908,Cisco IP Phone Buffer Overflow,Upgrade to the latest firmware version.,5.199985691095788,2025-12-30,Disable affected service if not required.,2025-06-06,Mitigation,2025-12-31,vuln-115267,2026-02-03,23,ICMP,,Medium,ACTIVE,172,2026-05-03
