age_in_days,asset.host_name,asset.id,asset.ipv4_addresses,asset.name,asset.operating_systems,definition.cve,definition.description,definition.family,definition.id,definition.name,definition.solution,definition.vpr.score,definition.vulnerability_published,definition.workaround,definition.workaround_published,definition.workaround_type,first_observed,id,last_seen,port,protocol,resurfaced_date,severity,state,vuln_age,vuln_sla_date
273,branchnfpan01.example.net,asset-36522,10.129.193.31,BRANCHNFPAN01,Palo Alto Networks OS,CVE-2020-2021,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-2526,Palo Alto Networks PAN-OS SAML Authentication Bypass,Upgrade to the latest firmware version.,9.98224093511248,2025-11-02,Disable affected service if not required.,2026-01-07,Mitigation,2025-09-19,vuln-647403,2026-02-02,80,TCP,,Critical,ACTIVE,179,2026-04-04
118,branchnfpan01.example.net,asset-36522,10.241.206.124,BRANCHNFPAN01,Palo Alto Networks OS,CVE-2019-1579,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-7246,Palo Alto Networks GlobalProtect RCE,Upgrade to the latest firmware version.,7.950517813779771,2025-03-19,Disable affected service if not required.,2025-11-18,Mitigation,2025-09-21,vuln-240386,2026-02-03,443,TCP,,High,ACTIVE,22,2026-04-19
132,branchnfpan01.example.net,asset-36522,10.49.2.182,BRANCHNFPAN01,Palo Alto Networks OS,CVE-2024-0012,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-1116,Palo Alto Networks PAN-OS Authentication Bypass,Upgrade to the latest firmware version.,9.877987145800446,2025-11-08,Disable affected service if not required.,2025-04-16,Mitigation,2026-01-06,vuln-493247,2026-01-31,23,ICMP,,Critical,ACTIVE,81,2026-04-11
55,branchnfpan01.example.net,asset-36522,10.40.110.167,BRANCHNFPAN01,Palo Alto Networks OS,CVE-2022-0028,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-5155,Palo Alto Networks PAN-OS Reflected DoS,Upgrade to the latest firmware version.,8.361302894763476,2025-04-08,Disable affected service if not required.,2025-06-05,Mitigation,2025-08-16,vuln-483405,2026-02-01,80,ICMP,,High,ACTIVE,102,2026-03-20
212,branchnfpan01.example.net,asset-36522,10.142.201.143,BRANCHNFPAN01,Palo Alto Networks OS,CVE-2024-3400,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-8904,Palo Alto Networks PAN-OS Command Injection,Upgrade to the latest firmware version.,9.678719597832956,2025-03-27,Disable affected service if not required.,2025-05-05,Mitigation,2025-11-04,vuln-421549,2026-02-01,80,ICMP,,Critical,ACTIVE,102,2026-03-21
338,branchnfpan01.example.net,asset-36522,10.31.192.59,BRANCHNFPAN01,Palo Alto Networks OS,CVE-2023-38802,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-8317,Palo Alto Networks Cortex XSOAR SQL Injection,Upgrade to the latest firmware version.,8.383109260345336,2025-10-17,Disable affected service if not required.,2025-11-17,Mitigation,2025-11-14,vuln-633036,2026-02-02,80,ICMP,,High,ACTIVE,158,2026-03-24
83,branchnfpan01.example.net,asset-36522,10.100.247.163,BRANCHNFPAN01,Palo Alto Networks OS,CVE-2021-3064,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-1086,Palo Alto Networks GlobalProtect Buffer Overflow,Upgrade to the latest firmware version.,10.104369360887175,2025-10-25,Disable affected service if not required.,2025-05-11,Mitigation,2025-09-18,vuln-192422,2026-02-05,80,TCP,,Critical,ACTIVE,95,2026-05-02
365,branchnfpan02.example.net,asset-89826,10.247.153.15,BRANCHNFPAN02,Palo Alto Networks OS,CVE-2020-2021,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-3871,Palo Alto Networks PAN-OS SAML Authentication Bypass,Upgrade to the latest firmware version.,10.140291314530137,2025-05-28,Disable affected service if not required.,2026-01-02,Mitigation,2025-11-17,vuln-991884,2026-01-31,8443,UDP,,Critical,ACTIVE,50,2026-05-05
315,branchnfpan02.example.net,asset-89826,10.44.173.10,BRANCHNFPAN02,Palo Alto Networks OS,CVE-2023-38802,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-6893,Palo Alto Networks Cortex XSOAR SQL Injection,Upgrade to the latest firmware version.,7.839256625287377,2026-01-07,Disable affected service if not required.,2025-10-19,Mitigation,2025-12-16,vuln-389340,2026-01-30,443,UDP,,High,ACTIVE,172,2026-04-12
301,branchnfpan02.example.net,asset-89826,10.52.133.4,BRANCHNFPAN02,Palo Alto Networks OS,CVE-2022-0028,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-2124,Palo Alto Networks PAN-OS Reflected DoS,Upgrade to the latest firmware version.,9.019177421109124,2025-04-01,Disable affected service if not required.,2025-08-15,Mitigation,2025-08-17,vuln-711248,2026-02-03,80,UDP,,High,ACTIVE,58,2026-03-30
287,extpan01.example.net,asset-35496,10.19.129.76,EXTPAN01,Palo Alto Networks OS,CVE-2020-2021,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-6570,Palo Alto Networks PAN-OS SAML Authentication Bypass,Upgrade to the latest firmware version.,10.447015465177662,2025-04-20,Disable affected service if not required.,2025-08-29,Mitigation,2025-08-23,vuln-952646,2026-01-30,8443,UDP,,Critical,ACTIVE,178,2026-04-09
289,extpan01.example.net,asset-35496,10.124.198.63,EXTPAN01,Palo Alto Networks OS,CVE-2022-0028,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-6565,Palo Alto Networks PAN-OS Reflected DoS,Upgrade to the latest firmware version.,9.061238725301614,2025-05-18,Disable affected service if not required.,2025-05-17,Mitigation,2025-08-10,vuln-128679,2026-02-02,22,UDP,,High,ACTIVE,18,2026-04-13
347,extpan01.example.net,asset-35496,10.180.59.205,EXTPAN01,Palo Alto Networks OS,CVE-2024-3400,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-6172,Palo Alto Networks PAN-OS Command Injection,Upgrade to the latest firmware version.,9.91242597218935,2025-07-11,Disable affected service if not required.,2025-04-18,Mitigation,2025-08-23,vuln-110195,2026-01-31,80,TCP,,Critical,ACTIVE,74,2026-05-02
345,extpan01.example.net,asset-35496,10.192.211.88,EXTPAN01,Palo Alto Networks OS,CVE-2024-9474,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-2245,Palo Alto Networks PAN-OS Privilege Escalation,Upgrade to the latest firmware version.,7.854551504041226,2025-10-08,Disable affected service if not required.,2025-05-09,Mitigation,2025-10-19,vuln-470711,2026-02-04,8443,UDP,,High,ACTIVE,47,2026-03-08
256,extpan01.example.net,asset-35496,10.189.52.61,EXTPAN01,Palo Alto Networks OS,CVE-2024-0012,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-4965,Palo Alto Networks PAN-OS Authentication Bypass,Upgrade to the latest firmware version.,10.172742498408299,2025-09-24,Disable affected service if not required.,2025-09-12,Mitigation,2025-11-17,vuln-975498,2026-02-04,8443,UDP,,Critical,ACTIVE,40,2026-03-19
62,extpan01.example.net,asset-35496,10.236.21.174,EXTPAN01,Palo Alto Networks OS,CVE-2023-38802,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-9071,Palo Alto Networks Cortex XSOAR SQL Injection,Upgrade to the latest firmware version.,8.213826975275753,2025-04-05,Disable affected service if not required.,2025-12-17,Mitigation,2025-09-06,vuln-489227,2026-02-01,80,UDP,,High,ACTIVE,148,2026-03-13
28,extpan02.example.net,asset-46009,10.135.205.109,EXTPAN02,Palo Alto Networks OS,CVE-2024-9474,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-8836,Palo Alto Networks PAN-OS Privilege Escalation,Upgrade to the latest firmware version.,8.239654421365023,2025-12-22,Disable affected service if not required.,2025-04-25,Mitigation,2025-10-11,vuln-512842,2026-01-30,0,TCP,,High,ACTIVE,118,2026-04-30
162,extpan02.example.net,asset-46009,10.177.3.4,EXTPAN02,Palo Alto Networks OS,CVE-2020-2021,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-4452,Palo Alto Networks PAN-OS SAML Authentication Bypass,Upgrade to the latest firmware version.,9.87942800358689,2025-11-17,Disable affected service if not required.,2025-07-25,Mitigation,2025-10-07,vuln-742544,2026-01-30,80,TCP,,Critical,ACTIVE,141,2026-04-21
138,extpan02.example.net,asset-46009,10.121.246.157,EXTPAN02,Palo Alto Networks OS,CVE-2022-0028,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-6621,Palo Alto Networks PAN-OS Reflected DoS,Upgrade to the latest firmware version.,8.465924151121927,2025-04-27,Disable affected service if not required.,2025-06-04,Mitigation,2025-11-15,vuln-539450,2026-01-31,80,UDP,,High,ACTIVE,103,2026-04-20
93,extpan02.example.net,asset-46009,10.147.34.251,EXTPAN02,Palo Alto Networks OS,CVE-2019-1579,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-4744,Palo Alto Networks GlobalProtect RCE,Upgrade to the latest firmware version.,8.4141906641414,2025-08-22,Disable affected service if not required.,2025-09-09,Mitigation,2025-08-18,vuln-553214,2026-01-30,443,TCP,,High,ACTIVE,38,2026-03-17
243,extpan02.example.net,asset-46009,10.207.3.46,EXTPAN02,Palo Alto Networks OS,CVE-2023-38802,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-7906,Palo Alto Networks Cortex XSOAR SQL Injection,Upgrade to the latest firmware version.,8.09959782611185,2025-02-19,Disable affected service if not required.,2025-04-18,Mitigation,2025-08-24,vuln-855562,2026-02-03,443,UDP,,High,ACTIVE,65,2026-04-02
204,extpan02.example.net,asset-46009,10.26.177.42,EXTPAN02,Palo Alto Networks OS,CVE-2024-3400,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-1983,Palo Alto Networks PAN-OS Command Injection,Upgrade to the latest firmware version.,9.715467324955895,2025-08-30,Disable affected service if not required.,2025-05-09,Mitigation,2025-12-14,vuln-571706,2026-01-31,80,UDP,,Critical,ACTIVE,93,2026-04-14
146,intpan01.example.net,asset-83446,10.91.84.173,INTPAN01,Palo Alto Networks OS,CVE-2022-0028,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-9363,Palo Alto Networks PAN-OS Reflected DoS,Upgrade to the latest firmware version.,8.58749374430436,2025-05-24,Disable affected service if not required.,2025-11-28,Mitigation,2025-10-02,vuln-743473,2026-02-03,443,ICMP,,High,ACTIVE,38,2026-03-13
328,intpan01.example.net,asset-83446,10.207.238.87,INTPAN01,Palo Alto Networks OS,CVE-2024-9474,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-7911,Palo Alto Networks PAN-OS Privilege Escalation,Upgrade to the latest firmware version.,7.931273408325837,2025-03-21,Disable affected service if not required.,2025-06-14,Mitigation,2025-12-20,vuln-182954,2026-02-04,80,TCP,,High,ACTIVE,81,2026-04-17
364,intpan01.example.net,asset-83446,10.69.155.166,INTPAN01,Palo Alto Networks OS,CVE-2024-3400,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-7479,Palo Alto Networks PAN-OS Command Injection,Upgrade to the latest firmware version.,9.771248101351349,2025-05-25,Disable affected service if not required.,2025-07-06,Mitigation,2025-08-10,vuln-646240,2026-02-02,443,TCP,,Critical,ACTIVE,48,2026-03-14
65,intpan01.example.net,asset-83446,10.187.61.170,INTPAN01,Palo Alto Networks OS,CVE-2023-38802,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-5122,Palo Alto Networks Cortex XSOAR SQL Injection,Upgrade to the latest firmware version.,8.540437337337995,2025-11-28,Disable affected service if not required.,2025-09-22,Mitigation,2025-11-26,vuln-516332,2026-02-05,22,TCP,,High,ACTIVE,122,2026-04-02
14,intpan01.example.net,asset-83446,10.198.102.135,INTPAN01,Palo Alto Networks OS,CVE-2021-3064,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-2363,Palo Alto Networks GlobalProtect Buffer Overflow,Upgrade to the latest firmware version.,9.403928404021654,2025-02-25,Disable affected service if not required.,2025-10-20,Mitigation,2025-12-17,vuln-786641,2026-02-02,80,TCP,,Critical,ACTIVE,64,2026-03-21
227,intpan01.example.net,asset-83446,10.161.33.34,INTPAN01,Palo Alto Networks OS,CVE-2024-0012,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-9630,Palo Alto Networks PAN-OS Authentication Bypass,Upgrade to the latest firmware version.,10.138517778892876,2025-12-24,Disable affected service if not required.,2025-12-21,Mitigation,2025-10-08,vuln-440998,2026-01-30,443,UDP,,Critical,ACTIVE,139,2026-03-09
281,intpan01.example.net,asset-83446,10.114.35.249,INTPAN01,Palo Alto Networks OS,CVE-2019-1579,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-9835,Palo Alto Networks GlobalProtect RCE,Upgrade to the latest firmware version.,7.777036639979712,2025-03-08,Disable affected service if not required.,2025-05-19,Mitigation,2025-08-16,vuln-556106,2026-02-01,0,ICMP,,High,ACTIVE,137,2026-04-18
134,intpan02.example.net,asset-55504,10.40.78.3,INTPAN02,Palo Alto Networks OS,CVE-2023-38802,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-1001,Palo Alto Networks Cortex XSOAR SQL Injection,Upgrade to the latest firmware version.,8.123316240425257,2025-10-30,Disable affected service if not required.,2025-07-15,Mitigation,2025-10-26,vuln-591989,2026-02-01,22,ICMP,,High,ACTIVE,126,2026-03-08
154,intpan02.example.net,asset-55504,10.3.197.111,INTPAN02,Palo Alto Networks OS,CVE-2020-2021,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-5799,Palo Alto Networks PAN-OS SAML Authentication Bypass,Upgrade to the latest firmware version.,10.097003752225753,2026-01-04,Disable affected service if not required.,2025-06-30,Mitigation,2025-11-20,vuln-531736,2026-02-01,443,UDP,,Critical,ACTIVE,64,2026-04-27
194,intpan02.example.net,asset-55504,10.57.68.21,INTPAN02,Palo Alto Networks OS,CVE-2024-3400,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-7917,Palo Alto Networks PAN-OS Command Injection,Upgrade to the latest firmware version.,10.125323014256074,2025-04-18,Disable affected service if not required.,2025-08-21,Mitigation,2025-10-27,vuln-779956,2026-01-31,8443,UDP,,Critical,ACTIVE,106,2026-04-25
94,intpan02.example.net,asset-55504,10.35.75.29,INTPAN02,Palo Alto Networks OS,CVE-2019-1579,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-8460,Palo Alto Networks GlobalProtect RCE,Upgrade to the latest firmware version.,8.217729413902514,2025-08-21,Disable affected service if not required.,2025-05-01,Mitigation,2025-11-20,vuln-436219,2026-02-05,23,TCP,,High,ACTIVE,137,2026-05-06
53,intpan02.example.net,asset-55504,10.73.69.33,INTPAN02,Palo Alto Networks OS,CVE-2024-9474,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-8183,Palo Alto Networks PAN-OS Privilege Escalation,Upgrade to the latest firmware version.,8.027107070447535,2025-09-10,Disable affected service if not required.,2025-11-22,Mitigation,2025-11-30,vuln-115440,2026-02-02,23,UDP,,High,ACTIVE,108,2026-04-18
191,intpan02.example.net,asset-55504,10.119.179.203,INTPAN02,Palo Alto Networks OS,CVE-2024-0012,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-1519,Palo Alto Networks PAN-OS Authentication Bypass,Upgrade to the latest firmware version.,9.630248647035831,2025-10-25,Disable affected service if not required.,2025-12-10,Mitigation,2025-10-31,vuln-913331,2026-02-02,22,ICMP,,Critical,ACTIVE,121,2026-04-26
227,campuspan01.example.net,asset-35191,10.64.189.9,CAMPUSPAN01,Palo Alto Networks OS,CVE-2020-2021,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-4263,Palo Alto Networks PAN-OS SAML Authentication Bypass,Upgrade to the latest firmware version.,9.96083463531228,2025-11-20,Disable affected service if not required.,2025-04-16,Mitigation,2025-11-15,vuln-595793,2026-02-02,0,UDP,,Critical,ACTIVE,83,2026-04-27
282,campuspan01.example.net,asset-35191,10.134.32.65,CAMPUSPAN01,Palo Alto Networks OS,CVE-2019-1579,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-8884,Palo Alto Networks GlobalProtect RCE,Upgrade to the latest firmware version.,8.238520012042024,2025-09-28,Disable affected service if not required.,2025-07-07,Mitigation,2025-12-25,vuln-799080,2026-02-04,22,TCP,,High,ACTIVE,163,2026-04-10
8,campuspan01.example.net,asset-35191,10.43.204.71,CAMPUSPAN01,Palo Alto Networks OS,CVE-2024-3400,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-2960,Palo Alto Networks PAN-OS Command Injection,Upgrade to the latest firmware version.,9.895808300295053,2025-09-05,Disable affected service if not required.,2026-01-03,Mitigation,2025-12-28,vuln-709303,2026-01-30,0,UDP,,Critical,ACTIVE,177,2026-03-30
191,campuspan01.example.net,asset-35191,10.198.23.64,CAMPUSPAN01,Palo Alto Networks OS,CVE-2021-3064,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-3583,Palo Alto Networks GlobalProtect Buffer Overflow,Upgrade to the latest firmware version.,9.799919206585002,2025-02-25,Disable affected service if not required.,2025-07-18,Mitigation,2025-12-23,vuln-162678,2026-02-03,0,TCP,,Critical,ACTIVE,180,2026-04-03
65,campuspan01.example.net,asset-35191,10.125.60.82,CAMPUSPAN01,Palo Alto Networks OS,CVE-2024-0012,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-6690,Palo Alto Networks PAN-OS Authentication Bypass,Upgrade to the latest firmware version.,10.105525376586586,2025-05-28,Disable affected service if not required.,2025-10-01,Mitigation,2026-01-02,vuln-822730,2026-02-02,80,ICMP,,Critical,ACTIVE,35,2026-04-21
279,campuspan02.example.net,asset-15175,10.90.83.188,CAMPUSPAN02,Palo Alto Networks OS,CVE-2019-1579,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-8674,Palo Alto Networks GlobalProtect RCE,Upgrade to the latest firmware version.,7.875324462858303,2025-03-07,Disable affected service if not required.,2025-10-17,Mitigation,2025-12-21,vuln-656937,2026-02-04,443,UDP,,High,ACTIVE,68,2026-04-03
233,campuspan02.example.net,asset-15175,10.1.199.164,CAMPUSPAN02,Palo Alto Networks OS,CVE-2022-0028,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-9289,Palo Alto Networks PAN-OS Reflected DoS,Upgrade to the latest firmware version.,8.479043569666578,2025-10-05,Disable affected service if not required.,2025-12-29,Mitigation,2025-10-06,vuln-913712,2026-02-01,23,UDP,,High,ACTIVE,17,2026-03-26
98,campuspan02.example.net,asset-15175,10.135.175.128,CAMPUSPAN02,Palo Alto Networks OS,CVE-2024-9474,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-3525,Palo Alto Networks PAN-OS Privilege Escalation,Upgrade to the latest firmware version.,7.913039242350527,2025-07-26,Disable affected service if not required.,2025-06-12,Mitigation,2025-10-17,vuln-215830,2026-02-05,8443,ICMP,,High,ACTIVE,18,2026-05-05
92,campuspan02.example.net,asset-15175,10.224.9.52,CAMPUSPAN02,Palo Alto Networks OS,CVE-2020-2021,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-2753,Palo Alto Networks PAN-OS SAML Authentication Bypass,Upgrade to the latest firmware version.,9.985370287236695,2025-11-18,Disable affected service if not required.,2025-12-22,Mitigation,2025-08-14,vuln-772925,2026-01-30,443,ICMP,,Critical,ACTIVE,126,2026-04-04
26,campuspan02.example.net,asset-15175,10.94.57.156,CAMPUSPAN02,Palo Alto Networks OS,CVE-2023-38802,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-2161,Palo Alto Networks Cortex XSOAR SQL Injection,Upgrade to the latest firmware version.,7.613086109833501,2025-09-23,Disable affected service if not required.,2025-05-01,Mitigation,2025-12-18,vuln-590795,2026-01-30,0,TCP,,High,ACTIVE,93,2026-04-02
189,campuspan02.example.net,asset-15175,10.204.182.15,CAMPUSPAN02,Palo Alto Networks OS,CVE-2024-3400,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-5355,Palo Alto Networks PAN-OS Command Injection,Upgrade to the latest firmware version.,10.029020831291774,2025-12-02,Disable affected service if not required.,2025-08-05,Mitigation,2025-12-19,vuln-326387,2026-02-01,22,TCP,,Critical,ACTIVE,60,2026-04-03
286,devpan01.example.net,asset-60506,10.192.143.107,DEVPAN01,Palo Alto Networks OS,CVE-2023-38802,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-2728,Palo Alto Networks Cortex XSOAR SQL Injection,Upgrade to the latest firmware version.,8.366283420016051,2025-03-18,Disable affected service if not required.,2025-07-08,Mitigation,2025-09-12,vuln-836677,2026-01-31,443,TCP,,High,ACTIVE,43,2026-03-18
282,devpan01.example.net,asset-60506,10.103.130.87,DEVPAN01,Palo Alto Networks OS,CVE-2022-0028,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-3591,Palo Alto Networks PAN-OS Reflected DoS,Upgrade to the latest firmware version.,8.63390047698046,2025-03-06,Disable affected service if not required.,2025-05-26,Mitigation,2025-10-09,vuln-430463,2026-02-01,80,UDP,,High,ACTIVE,106,2026-03-20
166,devpan01.example.net,asset-60506,10.156.62.145,DEVPAN01,Palo Alto Networks OS,CVE-2021-3064,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-9939,Palo Alto Networks GlobalProtect Buffer Overflow,Upgrade to the latest firmware version.,9.51392813604372,2025-04-01,Disable affected service if not required.,2025-08-30,Mitigation,2025-10-07,vuln-574379,2026-02-02,443,TCP,,Critical,ACTIVE,9,2026-04-19
266,devpan01.example.net,asset-60506,10.35.228.78,DEVPAN01,Palo Alto Networks OS,CVE-2024-0012,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-1107,Palo Alto Networks PAN-OS Authentication Bypass,Upgrade to the latest firmware version.,9.600333961728174,2025-09-16,Disable affected service if not required.,2025-09-20,Mitigation,2025-10-19,vuln-122755,2026-01-30,0,UDP,,Critical,ACTIVE,142,2026-04-05
188,devpan02.example.net,asset-82918,10.228.150.64,DEVPAN02,Palo Alto Networks OS,CVE-2024-9474,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-4817,Palo Alto Networks PAN-OS Privilege Escalation,Upgrade to the latest firmware version.,7.556243838452356,2025-08-07,Disable affected service if not required.,2025-11-21,Mitigation,2025-08-14,vuln-519218,2026-02-01,23,ICMP,,High,ACTIVE,20,2026-03-22
248,devpan02.example.net,asset-82918,10.45.125.212,DEVPAN02,Palo Alto Networks OS,CVE-2024-3400,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-2562,Palo Alto Networks PAN-OS Command Injection,Upgrade to the latest firmware version.,10.09523120255958,2025-08-07,Disable affected service if not required.,2025-12-19,Mitigation,2025-08-13,vuln-500080,2026-02-05,22,UDP,,Critical,ACTIVE,90,2026-03-12
214,devpan02.example.net,asset-82918,10.239.223.31,DEVPAN02,Palo Alto Networks OS,CVE-2020-2021,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-4714,Palo Alto Networks PAN-OS SAML Authentication Bypass,Upgrade to the latest firmware version.,10.247678657269322,2025-03-05,Disable affected service if not required.,2026-01-02,Mitigation,2025-10-02,vuln-156757,2026-02-03,8443,TCP,,Critical,ACTIVE,82,2026-04-03
168,devpan02.example.net,asset-82918,10.129.179.57,DEVPAN02,Palo Alto Networks OS,CVE-2023-38802,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-3509,Palo Alto Networks Cortex XSOAR SQL Injection,Upgrade to the latest firmware version.,7.650519814145827,2025-06-20,Disable affected service if not required.,2025-05-24,Mitigation,2025-08-13,vuln-629247,2026-02-05,23,UDP,,High,ACTIVE,75,2026-03-18
76,devpan02.example.net,asset-82918,10.34.87.22,DEVPAN02,Palo Alto Networks OS,CVE-2019-1579,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-8796,Palo Alto Networks GlobalProtect RCE,Upgrade to the latest firmware version.,8.17144059051063,2025-12-13,Disable affected service if not required.,2025-06-17,Mitigation,2025-11-01,vuln-189211,2026-02-02,8443,UDP,,High,ACTIVE,179,2026-04-29
247,devpan02.example.net,asset-82918,10.144.51.125,DEVPAN02,Palo Alto Networks OS,CVE-2021-3064,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-7476,Palo Alto Networks GlobalProtect Buffer Overflow,Upgrade to the latest firmware version.,9.95224843897917,2025-09-29,Disable affected service if not required.,2025-04-14,Mitigation,2025-11-05,vuln-354085,2026-02-05,80,UDP,,Critical,ACTIVE,83,2026-03-25
58,devpan02.example.net,asset-82918,10.172.106.109,DEVPAN02,Palo Alto Networks OS,CVE-2022-0028,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-6984,Palo Alto Networks PAN-OS Reflected DoS,Upgrade to the latest firmware version.,8.448307856846524,2025-07-27,Disable affected service if not required.,2025-07-15,Mitigation,2026-01-01,vuln-907069,2026-02-03,23,UDP,,High,ACTIVE,158,2026-03-16
